date,open,high,low,close,volume,sma_20,sma_50,rsi
2025-07-28,188.64,195.26,182.16,183.11,4067872.127,176.73,159.8494,62.74079492806634
2025-07-29,183.1,186.68,178.3,181.48,2541912.036,177.9515,160.2558,60.68637029799707
2025-07-30,181.47,182.56,170.29,177.77,3297250.187,178.623,160.50879999999998,52.72583618646301
2025-07-31,177.77,182.7,171.44,172.22,2624841.783,179.0875,160.7338,47.697160883280745
2025-08-01,172.22,172.26,159.2,162.71,4317529.315,179.18850000000003,160.9416,41.65998855180308
2025-08-02,162.71,165.3,155.83,158.48,2208175.075,179.055,161.1392,39.87508218277447
2025-08-03,158.49,163.14,156.28,161.97,2297909.311,179.043,161.4858,39.22241914045192
2025-08-04,161.98,169.8,161.26,169.55,2688954.158,179.32150000000001,161.8174,34.342467392605
2025-08-05,169.55,171.73,161.3,164.09,2554958.009,178.84449999999998,162.0848,23.681214421252378
2025-08-06,164.09,169.93,161.13,168.09,1797491.429,178.4555,162.49519999999998,34.0374531835206
2025-08-07,168.1,175.51,166.7,175.36,3014662.995,178.3595,163.0756,44.436212772262564
2025-08-08,175.37,179.66,173.43,176.78,3678790.655,178.35049999999998,163.6704,42.32543832666873
2025-08-09,176.79,183.45,176.64,179.95,3325504.387,178.2765,164.46720000000002,46.282611974061226
2025-08-10,179.96,186.18,177.51,182.66,4197287.287,177.6235,165.4118,45.41832669322711
2025-08-11,182.67,186.8,173.43,174.84,3960743.531,176.0805,166.27439999999999,43.87860843819393
2025-08-12,174.83,193.76,173.6,191.78,5074348.157,176.1995,167.2198,56.215302920588954
2025-08-13,191.77,204.96,191.48,201.51,7148726.279,177.13150000000002,168.3316,63.35508550855084
2025-08-14,201.51,209.86,186.68,192.47,8965607.314,177.417,169.30960000000002,60.96135108801559
2025-08-15,192.46,198.07,183.3,185.72,4360287.396,177.459,170.2428,62.838968865082016
2025-08-16,185.71,190.06,185.2,189.6,2099818.448,177.507,171.19300000000004,67.4322204794981
2025-08-17,189.61,195.89,187.35,190.99,2261555.556,177.901,171.9984,66.64754474529602
2025-08-18,191.0,191.33,180.0,182.94,3374074.697,177.974,172.59080000000003,57.64007759899577
2025-08-19,182.94,185.87,175.69,176.22,3260089.959,177.8965,173.019,56.82303971200359
2025-08-20,176.22,187.97,176.04,187.94,3464957.674,178.68249999999998,173.8402,60.27326363730462
2025-08-21,187.95,190.1,179.43,180.29,2914511.603,179.56149999999997,174.40060000000003,52.54149912362098
2025-08-22,180.3,202.4,177.27,200.69,6594118.389,181.672,175.36720000000003,60.308700525998105
2025-08-23,200.69,208.62,195.26,204.14,4788640.759,183.78050000000002,176.49599999999998,60.404301075268826
2025-08-24,204.15,211.99,201.09,205.98,7165649.238,185.602,177.66459999999998,60.10573756283585
2025-08-25,205.99,213.6,185.33,187.2,7953100.753,186.7575,178.3714,54.89156245053031
2025-08-26,187.19,198.1,185.58,195.86,4734419.522,188.14600000000002,179.31100000000004,51.72793494833136
2025-08-27,195.85,212.08,193.78,202.95,7835140.154,189.5255,180.3366,50.623808698665734
2025-08-28,202.95,216.89,201.72,214.43,7247306.546,191.408,181.4842,59.31613779059902
2025-08-29,214.43,218.0,199.85,205.08,8607486.597,192.6645,182.29899999999998,58.03586252697992
2025-08-30,205.09,207.06,197.52,202.7,3894576.115,193.66649999999998,183.09440000000004,55.50605245460659
2025-08-31,202.7,206.66,200.28,200.62,3303223.948,194.95549999999997,183.893,54.024237358963646
2025-09-01,200.62,204.58,194.19,197.32,4464767.773,195.23250000000002,184.6164,56.257615317667536
2025-09-02,197.32,209.68,196.77,209.65,4894637.549,195.6395,185.5652,63.870218239150276
2025-09-03,209.64,213.02,207.42,210.77,4063191.683,196.55450000000002,186.50099999999998,60.38577017559821
2025-09-04,210.77,211.94,201.84,202.32,2726779.277,197.38449999999997,187.07480000000004,59.94941739680245
2025-09-05,202.32,210.0,200.95,203.36,4121395.255,198.0725,187.6246,51.46141215106733
2025-09-06,203.37,204.68,199.32,200.16,1481500.997,198.531,188.08219999999997,47.815587266739854
2025-09-07,200.17,207.95,200.12,206.35,2217510.763,199.7015,188.67,50.19381875327397
2025-09-08,206.35,217.11,205.59,214.11,5729678.935,201.596,189.3236,65.93627857396659
2025-09-09,214.11,219.79,210.79,217.21,4979304.713,203.0595,189.7534,63.534930898947614
2025-09-10,217.22,226.0,215.09,224.07,4824185.212,205.2485,190.12079999999997,63.42828077314342
2025-09-11,224.06,228.95,221.72,228.73,4352357.001,206.65050000000002,190.90740000000002,59.95544416597046
2025-09-12,228.73,244.04,228.11,242.18,5891653.931,208.5525,192.0936,74.43361433087456
2025-09-13,242.18,244.14,235.73,242.38,3305661.265,210.3725,193.206,76.90534309736911
2025-09-14,242.38,249.6,239.23,239.76,4165171.128,213.00050000000002,194.30360000000002,76.34625740441568
2025-09-15,239.75,244.0,230.15,234.31,4733589.619,214.923,195.217,74.19861311003531
2025-09-16,234.32,240.95,231.26,236.96,3181627.06,216.6235,196.294,70.4569288389513
2025-09-17,236.96,246.62,232.23,244.84,4771529.493,218.144,197.5612,73.17371786151541
2025-09-18,244.84,253.51,242.58,247.5,3916890.908,220.26500000000001,198.9558,83.3579444772593
2025-09-19,247.5,248.57,235.12,238.53,3384985.698,222.0565,200.282,73.2452081956378
2025-09-20,238.53,241.22,236.91,239.48,1550489.215,223.99949999999998,201.8174,76.78474114441417
2025-09-21,239.48,241.82,235.32,236.16,1392437.976,225.9415,203.37099999999998,71.13285126896358
2025-09-22,236.16,236.96,214.5,220.38,5836593.703,226.47799999999998,204.53920000000002,53.991088478676
2025-09-23,220.39,221.71,212.34,213.3,3448908.468,226.6045,205.4142,47.63116442505756
2025-09-24,213.29,216.45,204.81,211.6,4427457.526,227.0685,206.3644,41.94132092542329
2025-09-25,211.61,212.44,191.32,192.74,6761257.291,226.5375,206.85739999999998,30.348367369225727
2025-09-26,192.73,205.52,190.8,205.17,5623202.874,226.788,207.4536,29.563776918829348
2025-09-27,205.16,205.43,199.88,203.46,2104933.415,226.6435,207.9872,28.861611992178993
2025-09-28,203.47,211.0,198.0,210.83,2194260.074,226.4795,208.60479999999998,35.058361739489726
2025-09-29,210.83,214.74,204.58,212.75,3213098.851,226.25650000000002,209.2066,38.443396226415075
2025-09-30,212.74,213.67,204.29,208.68,3264781.485,225.48700000000002,209.8834,35.06863780359028
2025-10-01,208.68,222.77,206.31,222.04,4050260.921,225.1525,210.48860000000002,38.62048313036533
2025-10-02,222.04,234.99,219.52,234.74,4590696.388,224.7805,211.1532,44.21157684630739
2025-10-03,234.74,237.0,227.13,232.84,4216611.614,224.30350000000004,211.96059999999997,47.241880756180315
2025-10-04,232.84,234.05,224.07,227.86,1841410.605,223.70850000000002,212.8034,44.57921253965293
2025-10-05,227.86,237.22,226.45,228.56,3099633.526,223.421,213.58259999999999,46.36572302983932
2025-10-06,228.56,237.79,227.55,232.35,2981928.375,223.1905,214.4098,56.46537755212273
2025-10-07,232.35,235.21,219.7,219.97,4401045.757,221.94699999999997,215.15039999999996,53.407581485644215
2025-10-08,219.98,229.72,217.3,229.02,3103760.645,221.023,216.2064,58.27789393651398
2025-10-09,229.03,229.69,216.53,220.93,3272953.431,220.14299999999997,216.8662,64.923239809423
2025-10-10,220.93,224.46,168.79,188.43,9622835.429,217.59050000000002,217.02900000000002,42.69123297240657
2025-10-11,188.43,191.05,172.58,177.62,7292387.248,214.66349999999997,216.56759999999997,39.54861672868468
2025-10-12,177.63,199.0,173.0,197.0,6486999.721,213.49450000000002,216.4248,44.9015704490157
2025-10-13,196.99,209.28,190.02,208.69,6253161.511,213.26400000000004,216.479,48.60385144429161
2025-10-14,208.69,211.25,191.03,202.44,7349167.875,212.80599999999998,216.7838,47.88589239734382
2025-10-15,202.45,208.91,192.04,193.84,5369155.439,212.86100000000002,216.7434,40.12743313261449
2025-10-16,193.84,198.42,182.03,184.85,5404640.663,211.84499999999997,216.38139999999999,32.0681475091654
2025-10-17,184.84,187.55,174.06,181.96,6102908.877,210.76999999999998,215.732,31.841541755888656
2025-10-18,181.97,188.26,181.75,187.56,2105841.095,209.6065,215.3816,35.680784536668554
2025-10-19,187.55,192.29,183.19,187.86,2483964.6,208.362,215.0848,35.497434435575826
2025-10-20,187.86,194.5,183.82,189.71,3178001.499,207.41350000000003,214.8666,34.59314929903165
2025-10-21,189.71,197.71,182.72,185.63,4651082.621,205.59300000000002,214.63280000000003,36.80043050430504
2025-10-22,185.62,187.45,177.04,180.12,3977004.715,202.86200000000002,214.04219999999998,30.678046467520147
2025-10-23,180.13,193.45,179.68,191.35,3501959.115,200.7875,213.65380000000002,38.595003084515724
2025-10-24,191.36,197.0,188.83,193.59,3356762.626,199.074,213.4792,52.59505129752564
2025-10-25,193.58,195.25,191.19,193.84,1626838.938,197.33800000000002,213.2888,59.126716182759395
2025-10-26,193.84,202.43,191.9,200.03,2577750.13,195.722,213.28620000000004,52.00211444429761
2025-10-27,200.03,205.33,197.34,198.7,3515609.387,194.6585,213.1332,42.35186035829122
2025-10-28,198.71,203.99,190.22,194.15,4329169.961,192.91500000000002,212.73399999999998,43.48372897343185
2025-10-29,194.16,201.7,189.37,193.88,4620887.829,191.5625,212.2674,50.036179450072346
2025-10-30,193.89,198.19,178.65,184.69,5054538.263,191.37550000000002,211.47980000000004,49.85580389329489
2025-10-31,184.69,190.26,183.7,187.21,3193393.84,191.855,210.64939999999999,54.763200870985294
2025-11-01,187.21,187.55,183.79,186.35,1484505.22,191.32250000000002,209.53279999999998,48.798888227119306
2025-11-02,186.35,188.34,182.0,187.71,1761297.557,190.2735,208.43939999999998,49.854170717480066
2025-11-03,187.71,189.13,163.15,166.06,7327613.063,188.4545,206.96540000000002,33.39884879966307
2025-11-04,166.06,168.42,145.85,155.03,8288577.565,186.51399999999998,205.3798,30.42977743668459
2025-11-05,155.04,163.97,147.29,162.37,4650531.688,185.39000000000001,203.888,38.90763654543183
2025-11-06,162.37,162.91,153.45,155.28,3576753.327,184.05599999999998,202.0968,26.229076051140126
2025-11-07,155.27,164.48,149.82,161.79,4213077.972,182.76749999999998,200.3826,30.159720489143993
2025-11-08,161.8,164.89,155.8,158.02,2502927.24,181.2755,198.7724,28.591919674874504
2025-11-09,158.01,166.57,155.11,164.53,3231789.575,180.0165,197.2734,28.864015241724232
2025-11-10,164.53,170.48,163.42,167.31,3628961.126,179.1005,195.8964,31.628233641577907
2025-11-11,167.31,171.94,153.93,154.63,4702104.213,177.826,194.5814,28.879863189397184
2025-11-12,154.63,161.14,151.2,153.42,4139205.467,175.9295,193.3838,28.592592592592595
2025-11-13,153.43,157.2,141.04,144.73,5418189.697,173.4865,192.0464,28.744680851063833
2025-11-14,144.74,145.68,135.76,138.92,6176425.147,170.7405,190.97,25.182444238873472
2025-11-15,138.93,144.69,138.61,139.61,2351478.022,167.71949999999998,189.6588,25.936985172981892
2025-11-16,139.6,143.38,134.42,137.17,3385434.284,164.643,188.333,24.26680244399185
2025-11-17,137.17,143.28,128.82,130.99,5624720.775,161.48499999999999,186.7362,28.804544905113033
2025-11-18,131.0,142.17,129.0,140.69,5528848.81,158.82549999999998,185.295,41.19164619164619
2025-11-19,140.68,142.84,130.53,137.06,4268467.044,156.444,183.8626,33.710902304028835
2025-11-20,137.06,144.8,131.11,133.67,7048254.224,153.767,182.0952,35.39667522638193
2025-11-21,133.67,135.06,121.66,128.68,8285885.693,150.88349999999997,179.97400000000002,27.156064578446262
2025-11-22,128.69,129.94,125.08,127.59,2612487.859,147.8775,177.86900000000003,28.198882361369826
2025-11-23,127.6,133.54,127.56,130.58,2818715.19,146.1035,175.92340000000002,24.385091293194535
2025-11-24,130.58,139.87,128.44,138.44,4744857.046,145.274,174.121,29.7687456201822
2025-11-25,138.43,140.5,133.13,138.96,2994819.853,144.1035,172.2532,36.76296671735092
2025-11-26,138.96,144.75,135.5,143.02,4021862.67,143.4905,170.7142,41.61831076724696
2025-11-27,143.01,144.29,140.47,140.85,2331673.189,142.4435,168.95080000000002,46.505763688760815
2025-11-28,140.85,143.6,136.01,137.33,3502510.031,141.40900000000002,167.27880000000002,48.50648130753337
2025-11-29,137.33,138.1,134.76,135.91,1859321.171,139.978,166.2284,46.57153446997775
2025-11-30,135.92,140.19,133.26,133.48,2608165.329,138.2865,165.3456,46.580166821130675
2025-12-01,133.48,133.74,123.11,126.66,5007504.057,136.88799999999998,163.93880000000001,46.0340721743909
2025-12-02,126.66,140.88,126.01,138.68,5022856.747,136.151,162.5386,48.234053769109124
2025-12-03,138.67,146.08,137.76,144.67,3954144.805,136.148,161.38320000000002,56.41977391597772
2025-12-04,144.67,146.91,137.8,139.01,2694242.241,136.1525,160.2866,54.338641533961656
2025-12-05,139.01,140.75,130.73,133.29,3367359.143,135.8365,159.25539999999998,53.70162196884534
2025-12-06,133.29,134.13,131.28,132.19,1341595.431,135.5875,158.26,53.69299935773924
2025-12-07,132.2,136.35,127.7,132.24,3131804.491,135.65,157.1536,51.398719245028644
2025-12-08,132.25,139.36,131.52,133.25,3245115.426,135.278,156.0614,45.05620118117737
2025-12-09,133.24,144.93,131.62,137.88,4508522.034,135.31900000000002,155.0248,49.0459363957597
2025-12-10,137.87,142.57,135.39,136.26,4520230.276,135.44850000000002,154.0374,43.75923190546527
2025-12-11,136.26,137.79,129.0,136.41,4377697.036,135.835,153.1632,45.742232451093216
2025-12-12,136.41,140.12,130.35,132.27,4005608.262,136.06900000000002,151.9816,45.20470053070507
2025-12-13,132.28,134.28,131.6,133.14,1472483.735,136.197,150.7726,47.34725148438995
2025-12-14,133.13,133.66,127.98,129.4,1731614.637,135.745,149.4838,46.1883408071749
2025-12-15,129.39,135.43,123.63,127.81,3922431.0,135.1875,148.0394,51.19072271691862
2025-12-16,127.81,130.14,124.87,129.15,2884783.998,134.494,146.64839999999998,37.330497208189286
2025-12-17,129.15,133.99,121.36,123.27,4525580.216,133.615,145.2308,21.46666666666664
2025-12-18,123.28,129.05,116.88,119.6,4790795.008,132.7285,143.7452,22.66967051534776
2025-12-19,119.6,127.87,117.61,126.27,4090548.592,132.2465,142.5768,40.373011519473394
2025-12-20,126.27,126.89,125.3,125.81,1229353.586,131.863,141.3488,41.09436069235064
2025-12-21,125.8,126.62,123.4,126.03,1812103.189,131.8315,140.1424,41.37260350097247
